"No.","Time","Source","Destination","Protocol","Length","Info"
"275958","142.761999520","10.9.2.132","157.240.195.56","TLSv1.2","742","Application Data"
"275978","143.002485668","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"275980","143.004235194","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"275981","143.004235286","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"275992","143.092606588","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"275993","143.092656616","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"275994","143.092905309","10.9.2.132","157.240.195.56","TLSv1.2","444","Application Data, Application Data, Application Data, Application Data"
"275995","143.112181111","10.9.2.132","157.240.195.56","TLSv1.2","174","Application Data"
"276004","143.164642486","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"276005","143.164666312","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=78221 Ack=76993 Win=9032 Len=2736 TSval=1553843978 TSecr=2428308447 [TCP segment of a reassembled PDU]"
"276007","143.165198507","10.9.2.132","157.240.195.56","TLSv1.2","1766","Application Data"
"276016","143.251349243","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"276018","143.263067404","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"276032","143.443864656","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"276033","143.443864796","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"276041","143.456187991","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"276042","143.456229661","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"276043","143.456788743","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"276044","143.456798760","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"276058","143.672836645","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"276061","143.675125328","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"276062","143.703809957","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"276065","143.705621955","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"276335","145.920100536","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"277023","150.341780387","157.240.195.56","10.9.2.132","TLSv1.2","154","Application Data"
"277025","150.346372831","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"277089","151.513959485","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"277178","153.896248782","157.240.195.56","10.9.2.132","TLSv1.2","221","Application Data"
"277180","153.898897149","157.240.195.56","10.9.2.132","TLSv1.2","221","Application Data"
"277183","153.902572226","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"277184","153.904168174","157.240.195.56","10.9.2.132","TLSv1.2","578","Application Data"
"277185","153.915212660","157.240.195.56","10.9.2.132","TLSv1.2","703","Application Data"
"277187","153.915986335","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"277188","153.916258769","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"277189","153.916916310","157.240.195.56","10.9.2.132","TLSv1.2","221","Application Data"
"277190","153.919195289","157.240.195.56","10.9.2.132","TLSv1.2","285","Application Data"
"277192","153.923718156","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"277193","153.924013546","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"277195","153.927874125","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"277320","155.914324030","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"277408","157.565710611","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"277409","157.568962838","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"277468","158.412820486","157.240.195.56","10.9.2.132","TLSv1.2","696","Application Data"
"277478","158.489923231","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"277632","159.635647982","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"277650","159.785723690","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"277748","160.967952350","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"277820","162.198796869","157.240.195.56","10.9.2.132","TLSv1.2","1817","Application Data, Application Data"
"277825","162.260155604","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"277843","162.458000163","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"277846","162.467705712","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"277854","162.564033709","157.240.195.56","10.9.2.132","TCP","1434","443  >  41722 [ACK] Seq=82226 Ack=87258 Win=2038 Len=1368 TSval=2428327857 TSecr=1553863281 [TCP segment of a reassembled PDU]"
"277855","162.565180453","157.240.195.56","10.9.2.132","TLSv1.2","417","Application Data, Application Data"
"277859","162.586079166","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"277871","162.787198759","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"277872","162.791685168","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"277930","163.918708250","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"277931","163.918744599","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=87485 Ack=84044 Win=9054 Len=2736 TSval=1553864732 TSecr=2428328127 [TCP segment of a reassembled PDU]"
"277945","163.960216850","10.9.2.132","157.240.195.56","TLSv1.2","2802","Application Data"
"277948","163.961155404","10.9.2.132","157.240.195.56","TLSv1.2","2611","Application Data"
"277962","164.031618770","10.9.2.132","157.240.195.56","TLSv1.3","614","Client Hello"
"277964","164.074550497","157.240.195.56","10.9.2.132","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"277966","164.075249964","10.9.2.132","157.240.195.56","TLSv1.3","130","Change Cipher Spec, Application Data"
"277967","164.075526721","10.9.2.132","157.240.195.56","TLSv1.3","236","Application Data"
"277968","164.075550487","10.9.2.132","157.240.195.56","TLSv1.3","2240","Application Data, Application Data"
"277969","164.076621299","10.9.2.132","157.240.195.56","TLSv1.3","2078","Application Data, Application Data, Application Data"
"277972","164.115125997","157.240.195.56","10.9.2.132","TLSv1.2","130","Application Data"
"277974","164.117809370","157.240.195.56","10.9.2.132","TLSv1.3","237","Application Data"
"277975","164.117809386","157.240.195.56","10.9.2.132","TLSv1.3","140","Application Data"
"277978","164.118143770","10.9.2.132","157.240.195.56","TLSv1.3","97","Application Data"
"277979","164.118369845","157.240.195.56","10.9.2.132","TLSv1.3","123","Application Data"
"277985","164.152660350","157.240.195.56","10.9.2.132","TLSv1.3","554","Application Data"
"277992","164.273851007","157.240.195.56","10.9.2.132","TLSv1.3","292","Application Data"
"278068","164.917323505","157.240.195.56","10.9.2.132","TLSv1.2","1523","Application Data"
"278081","164.984297102","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"278083","164.985996148","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"278084","164.988130230","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"278110","165.194592979","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"278113","165.205746458","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"278114","165.221677020","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"278115","165.224351660","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"278155","165.380396174","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"278156","165.382775417","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"278176","165.543032007","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"278177","165.545448392","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"278214","165.712906364","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"278215","165.715591291","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"278240","165.890977375","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"278241","165.894141939","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"278248","165.914974253","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"278266","166.131496990","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"278267","166.136689698","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"278286","166.424564621","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"278288","166.428476961","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"278506","169.438047842","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"278521","169.500371589","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"278532","169.587509635","157.240.195.56","10.9.2.132","TLSv1.2","126","Application Data"
"278533","169.587867183","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"278747","170.362826081","10.9.2.132","157.240.195.56","TLSv1.2","798","Application Data"
"278786","170.523894424","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"279099","170.740875376","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"279104","170.743031155","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"279112","170.777504153","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279113","170.781869059","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279125","170.876364184","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"279128","170.881926272","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"279146","171.092975457","157.240.195.56","10.9.2.132","TLSv1.2","257","Application Data"
"279151","171.135527045","10.9.2.132","157.240.195.56","TLSv1.2","222","Application Data"
"279152","171.156499916","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"279163","171.286159008","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"279170","171.412282191","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279172","171.419425843","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279211","171.882069117","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"279247","172.266033878","157.240.195.56","10.9.2.132","TLSv1.2","1817","Application Data, Application Data"
"279253","172.311804710","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"279266","172.496079695","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"279271","172.509118498","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"279274","172.580271634","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"279275","172.584702687","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"279304","172.846196884","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"279316","172.959583359","157.240.195.56","10.9.2.132","TLSv1.2","1977","Application Data, Application Data"
"279319","172.985470775","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"279324","173.050376384","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"279325","173.050376559","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"279329","173.076491735","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279338","173.182521253","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"279341","173.193560700","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"279342","173.229618836","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"279344","173.234713406","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"279345","173.248750510","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"279348","173.282097084","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"279349","173.284184192","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279350","173.295148651","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"279351","173.297282540","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"279352","173.311681136","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279353","173.313971606","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279403","174.164358078","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"279411","174.366320412","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"279412","174.393224677","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"279433","174.675222701","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"279435","174.677293259","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279436","174.688407940","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279437","174.690160900","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279440","174.731856578","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"279441","174.747130602","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"279476","175.672672565","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"279492","175.835829466","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"279507","175.951211106","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"279510","176.202550957","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279512","176.207542963","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279513","176.241732975","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"279514","176.245169331","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"279516","176.245853788","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"279518","176.250193752","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279579","176.988096687","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"279588","177.256451127","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"279595","177.484971535","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"279597","177.487421137","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279602","177.508665610","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"279603","177.515276495","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"279608","177.589012293","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"279609","177.593847406","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"279678","178.737368532","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"279855","182.142758075","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"279857","182.144070176","157.240.195.56","10.9.2.132","TLSv1.2","2446","Application Data, Application Data"
"279866","182.201649909","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"279987","182.572144673","157.240.195.56","10.9.2.132","TLSv1.2","223","Application Data"
"279991","182.599765806","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"280021","183.472673246","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"280293","185.497189801","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"280318","185.624936782","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"280322","185.649473949","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"280350","185.800005328","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"280489","187.112540468","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"280491","187.163687067","157.240.195.56","10.9.2.132","TLSv1.2","265","Application Data"
"280493","187.172675660","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"280523","187.774191217","157.240.195.56","10.9.2.132","TLSv1.2","851","Application Data"
"280533","187.843971277","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"280958","190.395571127","10.9.2.132","157.240.195.56","TLSv1.2","174","Application Data"
"280974","190.545936184","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"281040","191.749649355","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"281839","201.745798377","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"282198","206.612837234","157.240.195.56","10.9.2.132","TLSv1.2","2105","Application Data, Application Data"
"282206","206.680526457","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282217","206.812231644","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"282219","206.870202130","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"282221","206.871556685","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"282222","206.871556812","157.240.195.56","10.9.2.132","TLSv1.2","406","Application Data"
"282227","206.911733553","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282229","206.922998077","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282230","206.923724149","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282241","207.127468968","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282242","207.130725568","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282246","207.235775416","157.240.195.56","10.9.2.132","TLSv1.2","1427","Application Data"
"282249","207.278989708","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282258","207.537009130","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282259","207.537009188","157.240.195.56","10.9.2.132","TLSv1.2","2457","Application Data, Application Data"
"282263","207.555771885","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282269","207.628647732","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282275","207.760072466","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282276","207.786972678","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282282","207.838048341","157.240.195.56","10.9.2.132","TLSv1.2","2297","Application Data, Application Data"
"282289","207.866338850","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282302","208.072910941","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282304","208.075263054","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282325","208.176708861","157.240.195.56","10.9.2.132","TLSv1.2","2057","Application Data, Application Data"
"282332","208.242680303","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"282345","208.442432106","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"282347","208.449848430","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"282501","211.746300713","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"282556","213.146246644","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"282565","213.294610917","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"282566","213.295814650","157.240.195.56","10.9.2.132","TLSv1.2","126","Application Data"
"282567","213.295814750","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"283061","214.608439800","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"283062","214.608526831","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"283065","214.672857629","10.9.2.132","157.240.195.56","TLSv1.2","798","Application Data"
"283081","214.759544011","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"283082","214.759544169","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"283090","214.828902658","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"283111","215.047220241","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"283113","215.052881113","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"283114","215.059484950","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"283115","215.061134399","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"283119","215.083157333","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"283120","215.088452736","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"283135","215.148424681","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"283140","215.165927541","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"283261","216.300159425","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"283262","216.305737765","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"283451","218.782752032","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"283506","219.191262597","157.240.195.56","10.9.2.132","TLSv1.2","124","Application Data"
"283592","219.882638792","157.240.195.56","10.9.2.132","TLSv1.2","146","Application Data"
"283633","220.397926412","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"283635","220.432212750","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"283687","222.500800383","10.9.2.132","157.240.195.56","TLSv1.3","105","Application Data"
"283688","222.541822856","157.240.195.56","10.9.2.132","TLSv1.3","105","Application Data"
"283893","226.010615225","157.240.195.56","10.9.2.132","TLSv1.2","630","Application Data"
"283898","226.068577506","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"284995","227.844007322","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"284996","227.844041041","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=115799 Ack=116021 Win=9250 Len=2736 TSval=1553928657 TSecr=2428391403 [TCP segment of a reassembled PDU]"
"284998","227.844600643","10.9.2.132","157.240.195.56","TLSv1.2","86","Application Data"
"285019","228.061105369","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"285025","228.110388842","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"285026","228.110414399","10.9.2.132","157.240.195.56","TLSv1.2","2598","Application Data"
"285041","228.316591099","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"285042","228.316591242","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"285045","228.316909756","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"285047","228.368315846","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"285048","228.368337362","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=123883 Ack=116432 Win=9250 Len=2736 TSval=1553929181 TSecr=2428393611 [TCP segment of a reassembled PDU]"
"285049","228.368754737","10.9.2.132","157.240.195.56","TLSv1.2","1814","Application Data"
"285051","228.377738171","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"285065","228.579069912","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"285066","228.579070058","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"285071","228.612076958","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"285073","228.631745011","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"285074","228.631769910","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=128397 Ack=116831 Win=9250 Len=2736 TSval=1553929445 TSecr=2428393906 [TCP segment of a reassembled PDU]"
"285075","228.632243230","10.9.2.132","157.240.195.56","TLSv1.2","934","Application Data"
"285089","228.838521782","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"285090","228.838521923","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"285092","228.859410655","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"285093","228.859492788","10.9.2.132","157.240.195.56","TLSv1.2","255","Application Data, Application Data"
"285094","228.860144212","10.9.2.132","157.240.195.56","TLSv1.2","348","Application Data, Application Data, Application Data"
"285095","228.877422202","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"285096","228.879187182","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"285097","228.894971056","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"285098","228.897164267","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"285100","228.897783631","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"285112","229.055457276","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"285113","229.060600535","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"285117","229.106587340","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"285118","229.110593788","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"285119","229.124198962","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"285120","229.127975518","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"285128","229.281728832","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"285129","229.286002814","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"285254","232.186242394","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"285255","232.186242699","157.240.195.56","10.9.2.132","TLSv1.2","2801","Application Data, Application Data"
"285261","232.243973564","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"285669","238.091343233","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"285670","238.091343561","157.240.195.56","10.9.2.132","TLSv1.2","2406","Application Data, Application Data"
"285678","238.142889160","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"285939","240.509616355","157.240.195.56","10.9.2.132","TLSv1.2","222","Application Data"
"285941","240.525322621","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"286308","248.637203427","10.9.2.132","157.240.195.56","TLSv1.2","141","Application Data"
"286309","248.656292022","10.9.2.132","157.240.195.56","TLSv1.2","174","Application Data"
"286315","248.790314724","157.240.195.56","10.9.2.132","TLSv1.2","1075","Application Data"
"286317","248.807893677","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"286320","248.812918095","157.240.195.56","10.9.2.132","TLSv1.2","1348","Application Data"
"286622","248.925814895","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"286890","250.084311925","10.9.2.132","157.240.195.56","TLSv1.2","193","Application Data"
"286899","250.234734370","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"286947","251.050845882","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"286973","251.929951558","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"286982","251.995735033","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"286990","252.139072457","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"286999","252.491925879","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287000","252.491926094","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287001","252.491926149","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287005","252.506114560","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287006","252.511436755","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287007","252.511462188","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287021","252.696919107","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287023","252.716598578","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287031","252.892512329","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"287049","252.951090118","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287061","253.143294256","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287066","253.261005171","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287071","253.336149322","10.9.2.132","157.240.195.56","TLSv1.2","265","Application Data"
"287072","253.357386257","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287076","253.414909010","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287079","253.436013825","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287081","253.535362503","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287083","253.560625255","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287084","253.560665413","10.9.2.132","157.240.195.56","TLSv1.2","254","Application Data, Application Data"
"287086","253.657113459","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287087","253.663082121","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287091","253.761544955","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287092","253.763765221","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
