"No.","Time","Source","Destination","Protocol","Length","Info"
"393","351.543068699","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"394","351.570559240","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"395","351.737964098","157.240.196.60","10.9.1.23","TLSv1.2","1427","Application Data"
"396","351.762861411","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"397","352.055132557","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"398","352.055132885","157.240.196.60","10.9.1.23","TLSv1.2","1926","Application Data, Application Data"
"399","352.081556466","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"400","352.465167748","157.240.196.60","10.9.1.23","TLSv1.2","1516","Application Data"
"401","352.465167992","157.240.196.60","10.9.1.23","TLSv1.2","2613","Application Data, Application Data"
"402","352.489062479","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"403","352.600241643","157.240.196.60","10.9.1.23","TLSv1.2","2793","Application Data, Application Data"
"404","352.631140754","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"405","352.905034405","157.240.196.60","10.9.1.23","TLSv1.2","1219","Application Data"
"406","352.932148106","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"407","353.196353307","157.240.196.60","10.9.1.23","TLSv1.2","1507","Application Data"
"408","353.233367584","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"409","353.487356450","157.240.196.60","10.9.1.23","TLSv1.2","1491","Application Data"
"410","353.500986721","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"411","353.799693791","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"412","353.799693999","157.240.196.60","10.9.1.23","TLSv1.2","2802","Application Data"
"413","353.799694072","157.240.196.60","10.9.1.23","TLSv1.2","886","Application Data"
"414","353.833404541","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"415","354.204239709","157.240.196.60","10.9.1.23","TLSv1.2","1315","Application Data"
"416","354.204239868","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"417","354.237146947","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"418","354.513737073","157.240.196.60","10.9.1.23","TLSv1.2","1379","Application Data"
"419","354.544300249","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"420","354.819602570","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"421","354.819602775","157.240.196.60","10.9.1.23","TLSv1.2","2661","Application Data"
"422","354.819602824","157.240.196.60","10.9.1.23","TLSv1.2","2345","Application Data, Application Data"
"423","354.838825048","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"424","354.843550150","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"425","355.067030674","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"426","355.073388410","157.240.196.60","10.9.1.23","TLSv1.2","2102","Application Data, Application Data"
"427","355.110954152","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"428","355.435455476","157.240.196.60","10.9.1.23","TLSv1.2","1961","Application Data, Application Data"
"429","355.475767513","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"430","355.639689889","157.240.196.60","10.9.1.23","TLSv1.2","1516","Application Data"
"431","355.639689981","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"432","355.639690037","157.240.196.60","10.9.1.23","TLSv1.2","1794","Application Data, Application Data"
"433","355.676346787","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"434","356.542313249","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"435","356.764977585","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"436","365.929099724","10.9.1.23","157.240.196.60","TLSv1.2","579","Application Data"
"437","366.184745065","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"438","366.210066543","157.240.196.60","10.9.1.23","TLSv1.2","463","Application Data"
"439","366.231312551","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"440","387.001750685","10.9.1.23","157.240.196.60","TLSv1.2","2864","Application Data"
"441","387.226262419","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"442","387.266258750","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=42942 Ack=256378 Win=1742 Len=4104 TSval=3299372556 TSecr=3540930349 [TCP segment of a reassembled PDU]"
"443","387.266966874","10.9.1.23","157.240.196.60","TLSv1.2","294","Application Data"
"444","387.504014621","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"445","387.519812310","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=47274 Ack=256489 Win=1742 Len=4104 TSval=3299372809 TSecr=3540930627 [TCP segment of a reassembled PDU]"
"446","387.520332843","10.9.1.23","157.240.196.60","TLSv1.2","582","Application Data"
"447","387.523131197","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"448","387.527587012","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"449","387.574093830","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"450","387.625995742","157.240.196.60","10.9.1.23","TLSv1.3","105","Application Data"
"451","387.730528052","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"452","387.741491969","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"453","387.743604762","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"454","387.757465232","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=51894 Ack=257078 Win=1742 Len=4104 TSval=3299373047 TSecr=3540930867 [TCP segment of a reassembled PDU]"
"455","387.758000723","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"456","387.765227465","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"457","387.996730473","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"458","387.996730488","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"459","387.996730506","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"460","388.018982910","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"461","388.020440908","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=56098 Ack=257569 Win=1742 Len=4104 TSval=3299373310 TSecr=3540931141 [TCP segment of a reassembled PDU]"
"462","388.020969595","10.9.1.23","157.240.196.60","TLSv1.2","662","Application Data"
"463","388.306188311","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"464","388.306188400","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"465","388.306188453","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"466","388.306188505","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"467","388.341259286","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=60798 Ack=257966 Win=1742 Len=4104 TSval=3299373631 TSecr=3540931358 [TCP segment of a reassembled PDU]"
"468","388.342565784","10.9.1.23","157.240.196.60","TLSv1.2","774","Application Data"
"469","388.503281117","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"470","388.527556610","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"471","388.527685046","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"472","388.528379874","10.9.1.23","157.240.196.60","TLSv1.2","1101","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"473","388.563848236","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"474","388.563848585","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"475","388.598466917","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=66834 Ack=258269 Win=1742 Len=4104 TSval=3299373888 TSecr=3540931693 [TCP segment of a reassembled PDU]"
"476","388.599687698","10.9.1.23","157.240.196.60","TLSv1.2","918","Application Data"
"477","388.919073849","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"478","388.919073907","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"479","388.919073968","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"480","388.919074034","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"481","388.951184074","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=71790 Ack=258666 Win=1742 Len=4104 TSval=3299374240 TSecr=3540931951 [TCP segment of a reassembled PDU]"
"482","388.951678532","10.9.1.23","157.240.196.60","TLSv1.2","854","Application Data"
"483","389.064853328","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"484","389.093949310","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"485","389.182139233","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"486","389.182139958","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"487","389.182140010","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"488","389.221093302","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=76682 Ack=259157 Win=1742 Len=4104 TSval=3299374510 TSecr=3540932304 [TCP segment of a reassembled PDU]"
"489","389.222320203","10.9.1.23","157.240.196.60","TLSv1.2","294","Application Data"
"490","389.432258033","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"491","389.432258389","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"492","389.432258438","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"493","389.453067337","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"494","389.453130735","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"495","389.453633674","10.9.1.23","157.240.196.60","TLSv1.2","816","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"496","389.492125943","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"497","389.494433075","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"498","389.737810247","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"499","389.737810439","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"500","389.740639210","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"501","389.746281837","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"502","389.750898688","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"503","389.764595157","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"504","391.068853132","157.240.196.60","10.9.1.23","TLSv1.2","308","Application Data"
"505","391.083179719","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"506","418.838176634","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"507","419.024293447","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"508","432.126969794","157.240.196.60","10.9.1.23","TLSv1.2","154","Application Data"
"509","432.128746749","10.9.1.23","157.240.196.60","TLSv1.2","138","Application Data"
"510","433.772607787","157.240.196.60","10.9.1.23","TLSv1.2","1299","Application Data"
"511","433.814598785","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"512","434.043794070","157.240.196.60","10.9.1.23","TLSv1.2","1347","Application Data"
"513","434.068097002","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"514","434.384903179","157.240.196.60","10.9.1.23","TLSv1.2","1737","Application Data, Application Data"
"515","434.419541761","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"516","434.627155412","157.240.196.60","10.9.1.23","TLSv1.2","1459","Application Data"
"517","434.648390507","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"518","434.870801283","157.240.196.60","10.9.1.23","TLSv1.2","1363","Application Data"
"519","434.887600305","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"520","435.307323440","157.240.196.60","10.9.1.23","TLSv1.2","1347","Application Data"
"521","435.337258061","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"522","435.617472365","157.240.196.60","10.9.1.23","TLSv1.2","1299","Application Data"
"523","435.641171588","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"524","435.919962079","157.240.196.60","10.9.1.23","TLSv1.2","1299","Application Data"
"525","435.966074331","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"526","436.140025067","157.240.196.60","10.9.1.23","TLSv1.2","1331","Application Data"
"527","436.158361252","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"528","436.425835296","157.240.196.60","10.9.1.23","TLSv1.2","1315","Application Data"
"529","436.446381665","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"530","436.688187671","157.240.196.60","10.9.1.23","TLSv1.2","1897","Application Data, Application Data"
"531","436.705921957","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"532","436.978176156","157.240.196.60","10.9.1.23","TLSv1.2","1673","Application Data, Application Data"
"533","437.005774071","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"534","438.070561314","157.240.196.60","10.9.1.23","TLSv1.2","242","Application Data"
"535","438.070561512","157.240.196.60","10.9.1.23","TLSv1.2","286","Application Data"
"536","438.076237112","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"537","438.090303005","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"538","438.222257609","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"539","438.479702222","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"540","441.859808077","157.240.196.60","10.9.1.23","TLSv1.2","154","Application Data"
"541","441.864106094","10.9.1.23","157.240.196.60","TLSv1.2","138","Application Data"
