"No.","Time","Source","Destination","Protocol","Length","Info"
"199","41.779358045","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"200","42.115389573","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"201","42.161681855","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"202","42.392438199","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"203","42.416763937","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"204","42.698258484","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"205","42.698258646","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"206","42.699563932","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"207","42.701293158","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"208","42.732172877","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"209","42.733529765","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"210","42.972302952","10.9.1.23","157.240.196.60","TLSv1.2","265","Application Data"
"211","43.085520682","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"212","43.182162436","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"213","43.518167356","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"214","43.518167504","157.240.196.60","10.9.1.23","TLSv1.2","240","Application Data"
"215","43.518167556","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"216","43.526325008","157.240.196.60","10.9.1.23","TLSv1.2","240","Application Data"
"217","43.526936947","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"218","43.535322702","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"219","43.535385013","10.9.1.23","157.240.196.60","TLSv1.2","254","Application Data, Application Data"
"220","43.825149558","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"221","43.825149734","157.240.196.60","10.9.1.23","TLSv1.2","362","Application Data"
"222","43.834799198","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"223","43.889085104","10.9.1.23","157.240.196.60","TLSv1.2","157","Application Data"
"224","43.898833972","10.9.1.23","157.240.196.60","TLSv1.2","169","Application Data"
"225","44.092329925","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"226","44.095268074","157.240.196.60","10.9.1.23","TLSv1.2","156","Application Data"
"227","44.124047647","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"228","44.336829050","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"229","44.644130869","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"230","44.644131104","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"231","44.644131157","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"232","44.647713530","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"233","44.652049806","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"234","44.655857944","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"235","44.666643186","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"236","44.670921415","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"237","44.952941955","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"238","45.025197880","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"239","45.143002966","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"240","45.463679335","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"241","45.466498388","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"242","45.556942153","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"243","45.558295079","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"244","45.770550092","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"245","45.773031717","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"246","45.851299287","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"247","46.180639123","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"248","46.487303292","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"249","46.487303490","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"250","46.490381322","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"251","46.494850502","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"252","46.546955064","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"253","46.549529863","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"254","46.781827412","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"255","47.309290253","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"256","49.390154796","10.9.1.23","157.240.196.60","TLSv1.2","313","Application Data"
"257","49.602747611","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"258","49.605832385","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"259","49.969616421","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"260","49.969616475","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"261","49.969616532","157.240.196.60","10.9.1.23","TLSv1.2","204","Application Data"
"262","49.969616584","157.240.196.60","10.9.1.23","TLSv1.2","204","Application Data"
"263","49.976009647","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"264","49.988906701","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"265","49.988988827","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"266","49.989676649","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"267","50.009790768","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"268","50.011487942","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"269","52.427211532","157.240.196.60","10.9.1.23","TLSv1.2","724","Application Data"
"270","52.454806119","10.9.1.23","157.240.196.60","TLSv1.2","297","Application Data"
"271","52.473083775","10.9.1.23","157.240.196.60","TLSv1.2","157","Application Data"
"272","52.514334714","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"273","52.734269778","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"274","52.840935087","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"275","53.041867552","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"276","53.041867601","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"277","53.041867650","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"278","53.044987371","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"279","53.050645536","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"280","53.050963044","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"281","53.349087690","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"282","53.352159608","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"283","54.233334187","10.9.1.23","157.240.196.60","QUIC","1292","Initial, DCID=d2c7dbd2b5a99726, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO"
"284","54.277322009","157.240.196.60","10.9.1.23","QUIC","1274","Initial, SCID=9f1d017406bcc6f4, PKN: 1873907, CRYPTO, ACK, PADDING"
"285","55.498847236","157.240.196.60","10.9.1.23","TLSv1.2","346","Application Data"
"286","55.563959692","10.9.1.23","157.240.196.60","TLSv1.2","157","Application Data"
"287","55.586705197","10.9.1.23","157.240.196.60","TLSv1.2","169","Application Data"
"288","55.740488387","157.240.196.60","10.9.1.23","TLSv1.2","156","Application Data"
"289","56.369156805","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"290","57.239201521","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"291","58.025886134","10.9.1.23","157.240.196.60","TLSv1.2","297","Application Data"
"292","58.072152961","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"293","58.265458922","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"294","58.572090560","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"295","58.572090702","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"296","58.575253851","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"297","58.577096301","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"298","58.580138858","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"299","58.580249467","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"300","58.593567539","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"301","58.595584769","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"302","59.082456518","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"303","59.492069794","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"304","60.721579414","157.240.196.60","10.9.1.23","TLSv1.2","346","Application Data"
"305","60.789340980","10.9.1.23","157.240.196.60","TLSv1.2","157","Application Data"
"306","60.802806148","10.9.1.23","157.240.196.60","TLSv1.2","169","Application Data"
"307","60.814615075","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"308","60.975020412","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"309","60.977118186","157.240.196.60","10.9.1.23","TLSv1.2","156","Application Data"
"310","62.435058043","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"311","62.768778797","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"312","63.076155990","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"313","63.076862004","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"314","63.079678303","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"315","63.094908593","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"316","63.105528655","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"317","63.114676870","10.9.1.23","157.240.196.60","TLSv1.2","161","Application Data"
"318","63.200320487","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"319","63.203218533","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"320","63.399315292","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"321","64.033519971","10.9.1.23","157.240.196.60","TLSv1.2","281","Application Data"
"322","64.119232148","157.240.196.60","10.9.1.23","TLSv1.2","378","Application Data"
"323","64.200907777","10.9.1.23","157.240.196.60","TLSv1.2","157","Application Data"
"324","64.208961066","10.9.1.23","157.240.196.60","TLSv1.2","169","Application Data"
"325","64.233034504","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"326","64.245995303","157.240.196.60","10.9.1.23","TLSv1.2","177","Application Data"
"327","64.363682200","157.240.196.60","10.9.1.23","TLSv1.2","156","Application Data"
"328","64.503766866","157.240.196.60","10.9.1.23","TLSv1.2","163","Application Data"
"329","64.503767173","157.240.196.60","10.9.1.23","TLSv1.2","143","Application Data"
"330","64.508450025","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"331","64.524074357","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"332","64.525285914","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"333","64.534006258","157.240.196.60","10.9.1.23","TLSv1.2","160","Application Data"
"334","64.536488237","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
