"No.","Time","Source","Destination","Protocol","Length","Info"
"173","267.777954709","157.240.196.60","10.9.1.23","TLSv1.2","822","Application Data"
"174","269.477659970","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"175","269.477738675","10.9.1.23","157.240.196.60","TLSv1.2","266","Application Data, Application Data"
"176","269.482752034","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"177","269.483041737","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"178","269.487406766","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"179","271.470508837","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"180","276.136227099","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"181","276.380669748","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"182","295.223347727","157.240.196.60","10.9.1.23","TLSv1.2","700","Application Data"
"183","295.267839103","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"184","297.383958072","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"185","297.577812285","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"186","307.817889699","157.240.196.60","10.9.1.23","TLSv1.2","167","Application Data"
"187","307.825413730","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"188","315.087334537","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"189","315.087334707","157.240.196.60","10.9.1.23","TLSv1.2","2802","Application Data"
"190","315.087334759","157.240.196.60","10.9.1.23","TLSv1.2","278","Application Data"
"191","315.156017492","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"192","315.497688009","157.240.196.60","10.9.1.23","TLSv1.2","2233","Application Data, Application Data"
"193","315.569274398","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"194","315.909157644","157.240.196.60","10.9.1.23","TLSv1.2","1737","Application Data, Application Data"
"195","315.959115197","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"196","318.439963018","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"197","318.672750902","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"198","321.232238553","157.240.196.60","10.9.1.23","TLSv1.2","154","Application Data"
"199","321.236111711","10.9.1.23","157.240.196.60","TLSv1.2","138","Application Data"
"200","337.720249670","157.240.196.60","10.9.1.23","TLSv1.2","547","Application Data"
"201","337.759227569","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"202","344.632058996","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"203","344.786233678","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"204","345.221642824","10.9.1.23","157.240.196.60","TLSv1.2","129","Application Data"
"205","345.810012810","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"206","347.039846166","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"207","347.738249400","10.9.1.23","157.240.196.60","TLSv1.2","227","Application Data"
"208","348.060500241","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"209","349.489924028","157.240.196.60","10.9.1.23","TLSv1.2","1516","Application Data"
"210","349.489924709","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"211","349.489924764","157.240.196.60","10.9.1.23","TLSv1.2","2802","Application Data"
"212","349.489924817","157.240.196.60","10.9.1.23","TLSv1.2","1042","Application Data"
"213","349.565443960","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"214","349.595368660","10.9.1.23","157.240.196.60","TLSv1.2","174","Application Data"
"215","349.800877046","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"216","354.409428399","157.240.196.60","10.9.1.23","TLSv1.2","434","Application Data"
"217","354.440163124","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"218","361.783691072","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"219","362.191560336","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"220","366.543988347","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"221","366.695458850","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"222","383.388690004","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"223","386.367878109","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"224","386.563147340","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"225","389.190686939","10.9.1.23","157.240.196.60","TCP","4170","47216  >  443 [PSH, ACK] Seq=18211 Ack=88463 Win=2732 Len=4104 TSval=3300236182 TSecr=3541791345 [TCP segment of a reassembled PDU]"
"226","389.192904358","10.9.1.23","157.240.196.60","TLSv1.2","2373","Application Data"
"227","389.346740090","157.240.196.60","10.9.1.23","TLSv1.2","130","Application Data"
"228","389.390772496","10.9.1.23","157.240.196.60","TLSv1.3","583","Client Hello"
"229","389.435883114","157.240.196.60","10.9.1.23","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"230","389.436466226","10.9.1.23","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"231","389.436660083","10.9.1.23","157.240.196.60","TLSv1.3","164","Application Data"
"232","389.437380915","10.9.1.23","157.240.196.60","TLSv1.3","415","Application Data"
"233","389.437580637","10.9.1.23","157.240.196.60","TLSv1.3","2123","Application Data, Application Data, Application Data"
"234","389.479555156","157.240.196.60","10.9.1.23","TLSv1.3","237","Application Data"
"235","389.479555209","157.240.196.60","10.9.1.23","TLSv1.3","140","Application Data"
"236","389.479555264","157.240.196.60","10.9.1.23","TLSv1.3","97","Application Data"
"237","389.479555317","157.240.196.60","10.9.1.23","TLSv1.3","101","Application Data"
"238","389.479829168","157.240.196.60","10.9.1.23","TLSv1.3","101","Application Data"
"239","389.479963552","10.9.1.23","157.240.196.60","TLSv1.3","97","Application Data"
"240","389.513149687","157.240.196.60","10.9.1.23","TLSv1.3","554","Application Data"
"241","389.733115748","157.240.196.60","10.9.1.23","TLSv1.3","269","Application Data"
"242","392.604264583","157.240.196.60","10.9.1.23","TLSv1.2","1516","Application Data"
"243","392.604264764","157.240.196.60","10.9.1.23","TLSv1.2","607","Application Data"
"244","392.644047513","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"245","393.119546083","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"246","393.119546155","157.240.196.60","10.9.1.23","TLSv1.2","2802","Application Data"
"247","393.119705664","157.240.196.60","10.9.1.23","TLSv1.2","358","Application Data"
"248","393.161452033","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"249","393.424108703","157.240.196.60","10.9.1.23","TLSv1.2","1379","Application Data"
"250","393.449148553","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"251","393.838759865","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"252","395.778898117","157.240.196.60","10.9.1.23","TLSv1.2","535","Application Data"
"253","395.785803618","10.9.1.23","157.240.196.60","TLSv1.2","159","Application Data"
"254","395.796350036","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"255","395.796638464","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
