"No.","Time","Source","Destination","Protocol","Length","Info"
"39539","273.139797997","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"39540","273.144343760","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"39543","273.147794349","157.240.195.56","10.9.2.132","TLSv1.2","164","Application Data"
"39544","273.149158352","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"39761","274.326402896","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"39764","274.328921335","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"40091","277.871556467","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"41102","288.071583170","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"41392","291.330123737","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"41558","292.375478091","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"41579","292.524105960","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"42198","298.256337267","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"42241","298.673661722","157.240.195.56","10.9.2.132","TLSv1.2","181","Application Data"
"42243","298.689830135","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"42298","299.345918383","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"42349","300.167761505","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"42371","300.237480150","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"42380","300.276864753","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"42424","300.426792029","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"42451","300.506943460","157.240.195.56","10.9.2.132","TLSv1.2","180","Application Data"
"42453","300.509332036","10.9.2.132","157.240.195.56","TLSv1.2","168","Application Data"
"42687","301.320086844","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"43802","310.284306779","10.9.2.132","157.240.195.56","TCP","4172","50744  >  443 [PSH, ACK] Seq=31595 Ack=43040 Win=501 Len=4104 TSval=1545865121 TSecr=3877979193 [TCP segment of a reassembled PDU]"
"43805","310.286154462","10.9.2.132","157.240.195.56","TLSv1.2","431","Application Data"
"43830","310.451124981","157.240.195.56","10.9.2.132","TLSv1.2","131","Application Data"
"43833","310.455303636","10.9.2.132","157.240.195.56","TLSv1.3","585","Client Hello"
"43841","310.498477965","157.240.195.56","10.9.2.132","TLSv1.3","2469","Server Hello, Change Cipher Spec, Application Data, Application Data"
"43845","310.502538585","10.9.2.132","157.240.195.56","TLSv1.3","132","Change Cipher Spec, Application Data"
"43846","310.502639008","10.9.2.132","157.240.195.56","TLSv1.3","166","Application Data"
"43847","310.503043884","10.9.2.132","157.240.195.56","TLSv1.3","2448","Application Data, Application Data, Application Data, Application Data, Application Data"
"43849","310.503524038","10.9.2.132","157.240.195.56","TLSv1.3","1971","Application Data, Application Data, Application Data"
"43856","310.544702387","157.240.195.56","10.9.2.132","TLSv1.3","239","Application Data"
"43858","310.545664231","157.240.195.56","10.9.2.132","TLSv1.3","142","Application Data"
"43859","310.545664247","157.240.195.56","10.9.2.132","TLSv1.3","151","Application Data"
"43861","310.545718739","10.9.2.132","157.240.195.56","TLSv1.3","99","Application Data"
"43871","310.583683390","157.240.195.56","10.9.2.132","TLSv1.3","554","Application Data"
"43872","310.584802683","157.240.195.56","10.9.2.132","TLSv1.3","274","Application Data"
"43873","310.584803068","157.240.195.56","10.9.2.132","TLSv1.3","272","Application Data"
"43874","310.584803084","157.240.195.56","10.9.2.132","TLSv1.3","272","Application Data"
"43949","311.320638282","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"44132","312.810756290","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"44701","317.781609305","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"45218","321.320895243","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"46496","331.321361192","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"46657","334.105689746","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"46687","334.254030189","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"47370","341.328111679","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"48237","351.079153291","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"48251","351.227772566","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"48263","351.327868642","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"48854","357.498340922","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"48908","357.736137471","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"49002","358.331731362","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"49012","358.387741318","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"49013","358.387795121","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"49017","358.415706893","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"49052","358.538411578","157.240.195.56","10.9.2.132","TLSv1.2","1089","Application Data"
"49057","358.565117613","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"49206","358.667221610","157.240.195.56","10.9.2.132","TLSv1.2","180","Application Data"
"49210","358.672794560","10.9.2.132","157.240.195.56","TLSv1.2","168","Application Data"
"49550","361.329538674","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"49787","363.670786392","157.240.195.56","10.9.2.132","TLSv1.2","464","Application Data"
"49788","363.695430339","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"50706","371.329926866","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"51156","375.591074471","157.240.195.56","10.9.2.132","TLSv1.3","107","Application Data"
"51748","381.331848744","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"52133","384.799471426","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"52168","384.948477072","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"53212","391.334387662","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"54672","401.335136470","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"54866","403.485254600","157.240.195.56","10.9.2.132","TLSv1.2","254","Application Data"
"54874","403.504226371","10.9.2.132","157.240.195.56","TLSv1.2","171","Application Data"
"54875","403.506707635","10.9.2.132","157.240.195.56","TLSv1.2","171","Application Data"
"55797","410.389157538","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"55989","411.335162826","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"56198","412.526819344","157.240.195.56","10.9.2.132","TLSv1.2","1518","Application Data"
"56200","412.527282156","157.240.195.56","10.9.2.132","TLSv1.2","1581","Application Data"
"56202","412.531406188","157.240.195.56","10.9.2.132","TLSv1.2","2696","Application Data, Application Data"
"56207","412.575217653","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"56221","412.719925261","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"56300","413.443412107","157.240.195.56","10.9.2.132","TLSv1.2","342","Application Data"
"56304","413.464404074","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"56429","414.687454869","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"56443","414.837302548","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"57074","419.732205460","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"57180","420.290901636","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"57312","421.339275768","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"57778","424.484432298","157.240.195.56","10.9.2.132","TLSv1.2","374","Application Data"
"57787","424.523648672","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"58199","428.844493786","157.240.195.56","10.9.2.132","TLSv1.2","316","Application Data"
"58208","428.879263450","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"58308","429.444418419","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"58452","430.774507467","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"58473","431.077117776","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"58485","431.341235242","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"58613","433.684675649","157.240.195.56","10.9.2.132","TLSv1.2","332","Application Data"
"58619","433.718865690","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"58662","434.500827697","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"58788","435.757417123","157.240.195.56","10.9.2.132","TLSv1.2","326","Application Data"
"58790","435.774959471","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"58865","436.607894404","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"59165","441.341278106","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"59309","444.019915507","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"59323","444.168539885","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"59591","447.140412343","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"59831","449.369547102","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"59945","451.341636353","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"60405","455.103938403","157.240.195.56","10.9.2.132","TLSv1.2","332","Application Data"
"60411","455.137283693","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"60641","457.877806335","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"60920","460.665254281","157.240.195.56","10.9.2.132","TLSv1.2","390","Application Data"
"60927","460.698621128","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"60985","461.343454344","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"61022","461.944739627","157.240.195.56","10.9.2.132","TLSv1.2","256","Application Data"
"61027","461.963810697","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"61045","462.330355379","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"61064","462.767399978","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"61072","462.917069447","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"61114","463.564777312","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"61116","463.566334585","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"61151","464.251639515","157.240.195.56","10.9.2.132","TLSv1.2","423","Application Data"
"61152","464.269829187","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"61424","466.205958612","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"61875","467.225999043","10.9.2.132","157.240.195.56","TLSv1.2","800","Application Data"
"61890","467.384080926","157.240.195.56","10.9.2.132","TLSv1.2","179","Application Data"
"61917","467.623319707","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"61919","467.625996147","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"61929","467.688430242","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"61930","467.690955663","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"61940","467.719492972","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"61944","467.728703386","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"61957","467.750810111","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"61960","467.753750486","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"62283","470.100109697","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"62285","470.102320119","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"63298","480.731499934","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"63407","481.676271959","157.240.195.56","10.9.2.132","TLSv1.2","789","Application Data"
"63426","481.748749609","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"63432","481.769176921","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"63459","481.918970139","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"63461","481.919337669","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"63463","481.919993298","157.240.195.56","10.9.2.132","TLSv1.2","164","Application Data"
"63465","481.921303893","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"63473","481.962822044","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"63481","481.974316634","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"63524","482.123806439","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"63529","482.137817933","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"63547","482.183435448","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"63557","482.250340980","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"63608","482.380214016","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"63640","482.399805974","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"63645","482.425713664","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"63863","482.599318108","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"63867","482.650507123","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"63868","482.654289408","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"63869","482.661586685","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"63889","482.806547093","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"63891","482.811305460","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"64418","489.111539107","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"64833","493.090229611","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"65255","496.839775018","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"65616","501.792260479","157.240.195.56","10.9.2.132","TLSv1.2","316","Application Data"
"65618","501.824610653","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"65678","503.096076953","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"65881","506.120342509","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"66042","507.719615573","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"66052","507.868576293","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"66416","513.885207132","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"66509","516.134030931","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"66559","516.887001059","157.240.195.56","10.9.2.132","TLSv1.2","348","Application Data"
"66640","517.931935145","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"66690","518.779873654","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"66732","519.599985955","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"66821","521.313371104","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"67188","522.928036209","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"67318","523.928911797","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"67359","524.399626717","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"67367","524.594870060","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"68391","533.953200982","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"69113","543.981808546","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"69465","547.986786502","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"69478","548.135423289","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"69630","550.354872090","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"69823","552.054832872","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"70119","555.008245304","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"71087","564.051238540","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"71753","570.060946072","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"71782","570.209289988","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"71970","572.022398863","157.240.195.56","10.9.2.132","TLSv1.2","201","Application Data"
"71974","572.027826599","157.240.195.56","10.9.2.132","TLSv1.2","201","Application Data"
"72087","572.487827633","157.240.195.56","10.9.2.132","TLSv1.2","170","Application Data"
"72168","573.065381462","10.9.2.132","157.240.195.56","TLSv1.2","171","Application Data"
"72350","574.086366482","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"72351","574.086973292","10.9.2.132","157.240.195.56","TLSv1.2","171","Application Data"
"72352","574.089398217","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"73463","585.094821396","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"74351","594.119307401","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"74381","594.267818105","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"74646","596.121166325","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"75399","604.582061252","157.240.195.56","10.9.2.132","TLSv1.2","327","Application Data"
"75702","607.143404046","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"75934","610.187042216","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"76427","613.702261466","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"76460","613.850586352","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"76621","614.551160053","157.240.195.56","10.9.2.132","TLSv1.2","327","Application Data"
"76629","614.577472292","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"76762","615.127735122","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"76988","616.148388604","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"77085","616.852268696","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"77165","617.398839014","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"77199","617.644368434","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"77231","617.794271405","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"77426","618.966594887","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"77745","619.891893984","10.9.2.132","157.240.195.56","TLSv1.2","800","Application Data"
"77761","620.049306691","157.240.195.56","10.9.2.132","TLSv1.2","179","Application Data"
"77782","620.199370933","10.9.2.132","157.240.195.56","TLSv1.2","3778","Application Data"
"77792","620.281196933","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"77796","620.282906293","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"77822","620.350327581","157.240.195.56","10.9.2.132","TLSv1.2","131","Application Data"
"77845","620.393922380","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"77849","620.404222495","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"77858","620.441957755","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"77863","620.472162036","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"77864","620.473061211","157.240.195.56","10.9.2.132","TLSv1.2","164","Application Data"
"77865","620.478475873","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"77893","620.834032773","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"77897","621.056439561","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"77914","621.159902752","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"77939","621.402939469","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"77946","621.472794790","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"78229","622.694806151","157.240.195.56","10.9.2.132","TLSv1.2","316","Application Data"
"78236","622.715262888","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"78237","622.753562656","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"78395","623.892629677","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"78424","624.043452880","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"78873","628.046721973","157.240.195.56","10.9.2.132","TLSv1.2","332","Application Data"
"78877","628.080477722","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"79740","636.313236815","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"79970","638.404272957","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"80024","638.958438634","157.240.195.56","10.9.2.132","TLSv1.2","148","Application Data"
"80639","645.862453826","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"80857","648.421692546","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"81019","649.691834809","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"81034","649.840544627","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"81900","656.121623071","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"82224","658.421401561","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"82965","666.338490724","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"83047","666.851551690","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"83072","667.000302713","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"83196","668.423482437","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"83899","676.577049570","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"84129","678.427912077","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"84935","686.883249763","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"85039","688.071359663","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"85050","688.220081895","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"85060","688.431381383","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"85694","696.064457743","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"85697","696.081241849","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"85817","697.162195668","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"85818","697.162471198","157.240.195.56","10.9.2.132","TLSv1.2","326","Application Data"
"85820","697.165117657","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"85822","697.167337809","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"85823","697.167621819","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"86041","698.434827046","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"86451","704.353429755","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"86690","705.751412432","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"86703","705.882855306","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"86705","705.886557621","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"86723","706.033360919","157.240.195.56","10.9.2.132","TLSv1.2","1089","Application Data"
"87128","708.439525778","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"87309","709.368703393","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"87310","709.370733992","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"87311","709.387486873","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"87334","709.536864720","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"87968","714.993804331","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"87970","714.997991829","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"89044","725.471883970","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"89056","725.621325648","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"91482","740.603287244","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91495","740.682283739","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91498","740.704572085","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"91519","740.837735577","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91524","740.854296506","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91526","740.913476372","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91527","740.916900686","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"91544","741.053945279","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91546","741.067098341","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91558","741.122796407","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91579","741.295463135","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91603","741.374244998","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91607","741.379625939","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91624","741.391650023","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91643","741.495388909","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91647","741.530653983","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91652","741.541786069","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91654","741.543431567","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91678","741.724154176","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91684","741.788988576","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91685","741.812662468","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91692","741.848068144","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91699","741.962213454","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91701","741.968032092","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91713","741.997690128","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91715","742.022839360","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91729","742.159904179","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"91736","742.218523556","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91737","742.221519062","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91740","742.243724007","10.9.2.132","157.240.195.56","TLSv1.2","205","Application Data"
"91752","742.370960135","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91760","742.392989495","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"91770","742.398996649","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"91776","742.438042725","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"91779","742.451142791","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"91795","742.601014674","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"94255","767.775597890","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"94257","768.002166188","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"94259","768.074041165","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"96913","796.559664601","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"96930","796.709037122","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"99704","822.613488618","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"99729","822.762438773","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"99741","823.038588860","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"99840","824.787130454","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"100614","832.663738115","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"100947","834.801193630","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"101770","842.899366602","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"101786","843.181649620","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"101800","843.331314468","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"101863","844.802984457","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
