"No.","Time","Source","Destination","Protocol","Length","Info"
"24623","207.750366964","35.186.224.25","10.9.2.132","QUIC","1292","Protected Payload (KP0)"
"24639","207.770298711","35.186.224.25","10.9.2.132","TLSv1.3","540","Application Data"
"24640","207.770488171","10.9.2.132","35.186.224.25","TLSv1.3","105","Application Data"
"24671","207.879469082","157.240.195.56","10.9.2.132","TLSv1.2","2009","Application Data, Application Data"
"24690","207.983361687","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"24742","208.149264337","157.240.195.56","10.9.2.132","TLSv1.2","1395","Application Data"
"24761","208.191824247","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"24765","208.239987748","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"24769","208.244887386","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"24802","208.410124804","157.240.195.56","10.9.2.132","TLSv1.2","1443","Application Data"
"24808","208.443882441","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"24822","208.537638134","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"24823","208.544266946","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"24841","208.651023171","157.240.195.56","10.9.2.132","TLSv1.2","1555","Application Data"
"24848","208.676705734","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"24868","208.769267586","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"24869","208.774823589","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"24909","208.986560459","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"24910","208.990877184","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"25168","211.082789603","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"25287","211.858756676","10.9.2.132","35.186.224.18","QUIC","1292","Initial, DCID=69ae40cbbe04f464, PKN: 1, PING, PADDING, CRYPTO, PING, PADDING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO"
"25291","211.869852803","10.9.2.132","35.186.224.18","TLSv1.3","583","Client Hello"
"25293","211.875764270","35.186.224.18","10.9.2.132","TLSv1.3","3477","Server Hello, Change Cipher Spec, Application Data"
"25295","211.876041725","10.9.2.132","35.186.224.18","TLSv1.3","130","Change Cipher Spec, Application Data"
"25296","211.876131652","10.9.2.132","35.186.224.18","TLSv1.3","158","Application Data"
"25297","211.876259865","10.9.2.132","35.186.224.18","TLSv1.3","2420","Application Data, Application Data, Application Data"
"25298","211.876291641","10.9.2.132","35.186.224.18","TLSv1.3","672","Application Data"
"25303","211.879790923","35.186.224.18","10.9.2.132","TLSv1.3","652","Application Data, Application Data"
"25304","211.879951584","10.9.2.132","35.186.224.18","TLSv1.3","97","Application Data"
"25306","211.880913451","35.186.224.18","10.9.2.132","TLSv1.3","97","Application Data"
"25322","211.929434240","35.186.224.18","10.9.2.132","QUIC","1292","Protected Payload (KP0)"
"25346","212.007467790","35.186.224.18","10.9.2.132","TLSv1.3","324","Application Data"
"25347","212.007467967","35.186.224.18","10.9.2.132","TLSv1.3","351","Application Data"
"25348","212.007468012","35.186.224.18","10.9.2.132","TLSv1.3","343","Application Data"
"25349","212.007468058","35.186.224.18","10.9.2.132","TLSv1.3","105","Application Data"
"25354","212.007957038","10.9.2.132","35.186.224.18","TLSv1.3","105","Application Data"
"25358","212.070394371","35.186.224.18","10.9.2.132","TLSv1.3","134","Application Data"
"25359","212.070394664","35.186.224.18","10.9.2.132","TLSv1.3","251","Application Data"
"25360","212.070394715","35.186.224.18","10.9.2.132","TLSv1.3","319","Application Data"
"25361","212.070394765","35.186.224.18","10.9.2.132","TLSv1.3","105","Application Data"
"25363","212.071038548","10.9.2.132","35.186.224.18","TLSv1.3","105","Application Data"
"25633","216.513428355","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"25706","217.979663785","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"25719","218.021906187","10.9.2.132","157.240.195.56","TLSv1.2","2802","Application Data"
"25722","218.022668893","10.9.2.132","157.240.195.56","TLSv1.2","557","Application Data"
"25741","218.094932990","10.9.2.132","157.240.195.56","TLSv1.3","614","Client Hello"
"25743","218.137002224","157.240.195.56","10.9.2.132","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"25745","218.137831083","10.9.2.132","157.240.195.56","TLSv1.3","130","Change Cipher Spec, Application Data"
"25746","218.138288712","10.9.2.132","157.240.195.56","TLSv1.3","236","Application Data"
"25747","218.138314037","10.9.2.132","157.240.195.56","TLSv1.3","418","Application Data"
"25748","218.138509684","10.9.2.132","157.240.195.56","TLSv1.3","2453","Application Data, Application Data, Application Data"
"25755","218.179525220","157.240.195.56","10.9.2.132","TLSv1.3","237","Application Data"
"25756","218.179795954","157.240.195.56","10.9.2.132","TLSv1.3","140","Application Data"
"25758","218.180153732","10.9.2.132","157.240.195.56","TLSv1.3","97","Application Data"
"25759","218.180193546","157.240.195.56","10.9.2.132","TLSv1.3","110","Application Data"
"25761","218.180636120","157.240.195.56","10.9.2.132","TLSv1.3","101","Application Data"
"25763","218.183398263","157.240.195.56","10.9.2.132","TLSv1.2","130","Application Data"
"25769","218.215187886","157.240.195.56","10.9.2.132","TLSv1.3","551","Application Data"
"25780","218.342892322","157.240.195.56","10.9.2.132","TLSv1.3","268","Application Data"
"25864","219.452560194","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"25873","219.648837492","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"25876","219.723171313","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"25895","219.873912552","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"26146","221.301873333","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"26450","223.401703381","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"26714","225.519628257","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"26730","225.656007008","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"26742","225.729468391","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"26749","225.879785393","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"26879","226.530508236","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"26888","226.594697363","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"27127","231.457187122","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"27148","231.933171850","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"27151","231.997978294","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"27288","234.058812860","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"27310","234.645212570","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"27336","235.280717088","157.240.195.56","10.9.2.132","TLSv1.2","851","Application Data"
"27344","235.409677615","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"27347","235.412607002","10.9.2.132","157.240.196.60","TLSv1.3","331","Application Data"
"27348","235.412988264","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"27356","235.453789137","157.240.196.60","10.9.2.132","TLSv1.3","101","Application Data"
"27369","235.651949437","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27371","235.652716707","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"27373","235.654710348","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27375","235.656634785","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27379","235.660394316","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27381","235.662335289","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"27383","235.664160136","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27385","235.665998842","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27388","235.668099324","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"27391","235.668144849","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27394","235.674820940","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27395","235.674820966","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"27400","235.676508290","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27402","235.677370711","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27406","235.679329762","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27410","235.683097691","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27412","235.684855029","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"27414","235.686588080","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"27416","235.688511895","157.240.196.60","10.9.2.132","TLSv1.3","385","Application Data"
"27425","235.868392310","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"27427","235.872988511","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27433","235.954079984","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"27434","235.957659673","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"27436","235.983954995","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"27437","235.988452168","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27438","235.998499297","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"27440","236.015161220","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"27445","236.143498473","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"27544","237.594504520","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"27568","238.147116595","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"27585","238.329530193","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"27589","238.405951656","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"27604","238.671483464","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"27606","238.673786327","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27608","238.709015391","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"27609","238.714129114","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27610","238.719770639","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"27611","238.723800726","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"27619","238.746020581","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"27621","238.768292763","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"27741","241.028344972","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"27753","241.235196803","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"27767","241.468925083","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"27772","241.474290404","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27775","241.488676247","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"27778","241.494414066","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"27784","241.539473306","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"27795","241.589092493","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"27798","241.594057450","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"27862","242.095583870","10.9.2.132","34.120.208.123","TLSv1.2","112","Application Data"
"27863","242.095669496","10.9.2.132","34.120.208.123","TLSv1.2","97","Encrypted Alert"
"27897","242.485844394","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"27898","242.497397317","10.9.2.132","157.240.195.56","TLSv1.2","160","Application Data"
"27899","242.497680100","10.9.2.132","157.240.195.56","TLSv1.2","139","Application Data"
"27921","242.653006368","157.240.195.56","10.9.2.132","TLSv1.2","340","Application Data"
"27972","243.384579249","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"27984","243.627765758","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"27999","243.875199311","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"28005","243.879363625","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"28008","243.902671103","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"28011","243.943982821","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"28012","243.948467448","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"28050","244.617256139","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"28051","244.622912083","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"28088","245.733534410","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"28119","245.936609629","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"28131","246.196043901","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"28133","246.203079286","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"28140","246.245224229","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"28144","246.251980090","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"28151","246.338598711","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"28153","246.345351566","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"28272","247.287284805","10.9.2.132","157.240.195.56","TLSv1.2","203","Application Data"
"28288","247.437491218","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"28315","247.902403238","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"28341","248.437551247","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"28342","248.450914368","10.9.2.132","157.240.195.56","QUIC","1399","0-RTT, DCID=2b1d56feead36f39, SCID=de11ce"
"28344","248.496907329","157.240.195.56","10.9.2.132","QUIC","1274","Initial, DCID=de11ce, SCID=55fb8107d32f1fa6, PKN: 9784255, CRYPTO, ACK, PADDING"
"28351","248.522833189","157.240.195.56","10.9.2.132","TLSv1.2","835","Application Data"
"28362","248.710079089","10.9.2.132","157.240.196.60","TLSv1.3","325","Application Data"
"28379","248.723268577","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"28397","248.752994200","157.240.196.60","10.9.2.132","TLSv1.3","101","Application Data"
"28417","248.966434985","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"28419","248.967147067","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28421","248.968333887","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28423","248.969555971","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28425","248.970983486","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data"
"28427","248.972179883","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28429","248.973583997","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28431","248.975001631","157.240.196.60","10.9.2.132","TLSv1.3","2802","Application Data, Application Data"
"28433","248.976151850","157.240.196.60","10.9.2.132","TLSv1.3","1987","Application Data, Application Data"
"29371","255.449483012","157.240.195.56","10.9.2.132","TLSv1.2","1348","Application Data"
"29387","255.480442155","10.9.2.132","192.114.147.162","QUIC","1399","0-RTT, DCID=00e6054f878edf4b, SCID=6ecc43"
"29389","255.483867840","192.114.147.162","10.9.2.132","QUIC","1274","Initial, DCID=6ecc43, SCID=9b8100074b0fa8fb, PKN: 12186788, CRYPTO, ACK, PADDING"
"29401","255.521794833","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"29642","256.595569977","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"29646","256.659541836","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"29807","258.432809651","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"29867","259.380775333","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"29874","259.526216144","10.9.2.132","157.240.195.56","TLSv1.2","174","Application Data"
"29884","259.747919548","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"29962","260.515825720","10.9.2.132","157.240.195.56","TLSv1.2","814","Application Data"
"30247","260.672494437","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"30286","260.904437106","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"30288","260.907379725","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"30299","260.925913662","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"30302","260.939310008","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"30303","260.940319943","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"30304","260.943424973","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"30322","260.985044533","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"30323","260.988025818","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"30335","261.126071885","157.240.195.56","10.9.2.132","TLSv1.2","1332","Application Data"
"30337","261.163105378","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"30547","261.619260250","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"30548","261.621550635","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"30653","262.953717487","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"30662","263.018233622","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"30859","265.877049658","157.240.195.56","10.9.2.132","TLSv1.2","1364","Application Data"
"30869","265.963383938","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"32027","276.480695874","10.9.2.132","157.240.195.56","TLSv1.3","105","Application Data"
"32035","276.522325781","157.240.195.56","10.9.2.132","TLSv1.3","105","Application Data"
"32337","279.549532639","157.240.195.56","10.9.2.132","TLSv1.2","1412","Application Data"
"32350","279.642931877","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"32616","280.955719032","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"32633","281.257514663","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"32859","284.327375754","142.251.142.195","10.9.2.132","TLSv1.3","139","Application Data"
"32875","284.411059253","157.240.195.56","10.9.2.132","TLSv1.2","203","Application Data"
"32880","284.438270078","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"32907","284.621554215","10.9.2.132","35.186.224.25","QUIC","1292","Initial, DCID=df9b335f4a4b3d4a, PKN: 1, PING, CRYPTO, PING, CRYPTO, PING, PADDING, PING, PADDING, PING, PING, PADDING, PING"
"32908","284.630744737","10.9.2.132","35.186.224.25","TLSv1.3","203","Application Data"
"32909","284.630769073","10.9.2.132","35.186.224.25","TLSv1.3","6906","Application Data"
"32910","284.630775527","10.9.2.132","35.186.224.25","TLSv1.3","4283","Application Data"
"32918","284.634593875","35.186.224.25","10.9.2.132","TLSv1.3","105","Application Data"
"32928","284.693275268","35.186.224.25","10.9.2.132","QUIC","1292","Protected Payload (KP0)"
"32946","284.931339042","35.186.224.25","10.9.2.132","TLSv1.3","199","Application Data"
"32948","284.933471966","10.9.2.132","35.186.224.25","TLSv1.3","105","Application Data"
"33050","286.660326243","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"33059","286.725907103","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"33451","293.313634639","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"33452","293.333334788","10.9.2.132","157.240.195.56","QUIC","1399","0-RTT, DCID=1ac0d86ce1f10752, SCID=68b930"
"33464","293.375913583","157.240.195.56","10.9.2.132","QUIC","1274","Initial, DCID=68b930, SCID=55ec408ab8743e89, PKN: 9089463, CRYPTO, ACK, PADDING"
"33599","293.928506937","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"33628","293.995769413","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"34221","298.632612483","157.240.195.56","10.9.2.132","TLSv1.2","2041","Application Data, Application Data"
"34233","298.718332178","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"34291","298.943077197","157.240.195.56","10.9.2.132","TLSv1.2","2057","Application Data, Application Data"
"34299","298.976314405","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"34302","298.990963575","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"34303","298.993660130","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"34341","299.220193775","157.240.195.56","10.9.2.132","TLSv1.2","1913","Application Data, Application Data"
"34351","299.247769945","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"34367","299.329896984","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"34368","299.332778097","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"34403","299.496482252","157.240.195.56","10.9.2.132","TLSv1.2","1769","Application Data, Application Data"
"34409","299.520814972","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"34439","299.709103132","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"34442","299.712548603","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"34508","300.049625432","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"34511","300.053027835","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"34779","302.984601486","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"34781","302.985149910","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"34783","302.986518767","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"34784","302.986518813","157.240.195.56","10.9.2.132","TLSv1.2","617","Application Data"
"34786","303.024153176","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"34802","303.212328379","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"34803","303.220352208","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"34811","303.295051804","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"34812","303.297103010","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"34813","303.306907231","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"35080","306.240374205","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"35081","306.240374383","157.240.195.56","10.9.2.132","TLSv1.2","2614","Application Data, Application Data"
"35088","306.293378825","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"35104","306.462590549","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"35106","306.466974770","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35109","306.482372457","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"35110","306.484490837","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35127","306.678572373","157.240.195.56","10.9.2.132","TLSv1.2","1363","Application Data"
"35130","306.702948037","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"35151","306.904118025","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"35152","306.909721001","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35154","306.929965381","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"35156","306.931952610","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35168","307.088820668","157.240.195.56","10.9.2.132","TLSv1.2","2137","Application Data, Application Data"
"35170","307.116828082","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"35183","307.312834948","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"35184","307.317622331","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35185","307.329589827","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"35186","307.332128285","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35187","307.333524564","10.9.2.132","157.240.196.60","TLSv1.3","105","Application Data"
"35190","307.369844236","157.240.195.56","10.9.2.132","TLSv1.2","2185","Application Data, Application Data"
"35192","307.374576854","157.240.196.60","10.9.2.132","TLSv1.3","105","Application Data"
"35194","307.391515903","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"35203","307.671690918","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"35204","307.671691002","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"35207","307.676515871","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35208","307.684659293","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"35257","308.361338249","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"35549","310.335558630","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"35571","310.484819990","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"35654","312.082047272","10.9.2.132","34.117.237.239","TLSv1.3","723","Client Hello"
"35657","312.148541254","34.117.237.239","10.9.2.132","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"35659","312.148864210","10.9.2.132","34.117.237.239","TLSv1.3","130","Change Cipher Spec, Application Data"
"35660","312.149059350","10.9.2.132","34.117.237.239","TLSv1.3","236","Application Data"
"35661","312.149207096","10.9.2.132","34.117.237.239","TLSv1.3","300","Application Data"
"35664","312.152450053","34.117.237.239","10.9.2.132","TLSv1.3","652","Application Data, Application Data"
"35666","312.152824600","34.117.237.239","10.9.2.132","TLSv1.3","97","Application Data"
"35668","312.152851125","10.9.2.132","34.117.237.239","TLSv1.3","97","Application Data"
"35682","312.339531041","34.117.237.239","10.9.2.132","TLSv1.3","264","Application Data"
"35683","312.339732429","10.9.2.132","34.117.237.239","TLSv1.3","105","Application Data"
"35685","312.384514290","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"35686","312.384514435","157.240.195.56","10.9.2.132","TLSv1.2","2422","Application Data, Application Data"
"35692","312.431907986","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35703","312.669470916","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35705","312.671858707","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"35721","312.833107417","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"35722","312.833107532","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"35723","312.833107548","157.240.195.56","10.9.2.132","TLSv1.2","1945","Application Data, Application Data"
"35725","312.868433032","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35727","312.878604194","157.240.195.56","10.9.2.132","TLSv1.2","264","Application Data"
"35728","312.888720407","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"35740","313.095014244","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35741","313.096845347","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"35745","313.139543824","157.240.195.56","10.9.2.132","TLSv1.2","2521","Application Data, Application Data"
"35752","313.172939575","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35759","313.307312008","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"35768","313.378899314","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35769","313.382744032","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"35783","313.547467132","157.240.195.56","10.9.2.132","TLSv1.2","2057","Application Data, Application Data"
"35787","313.582689864","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35803","313.778236064","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35804","313.781202197","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"35821","313.924239772","157.240.195.56","10.9.2.132","TLSv1.2","1587","Application Data"
"35824","313.958177769","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35835","314.152045905","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35836","314.154139622","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
